sma,jerk_variance,spectral_entropy,touch_density,app_switches,label
0.2923172298988534,0.0641780052094859,0.7406194838658686,8,0,2
0.3453514849097373,0.055653098993573236,0.5558530865888748,3,0,2
0.31905089822876265,0.10926572580444098,0.46966928716017553,6,0,2
3.4879281404425004,2.098624775326667,1.7703611637724868,12,3,3
0.19867356914087278,0.08132201596011585,1.1408649031521263,6,0,2
3.393111149508841,2.70516004658505,1.8534099366554657,9,4,3
3.078517002833637,1.6946186721341314,1.21541342963731,1,2,1
0.10600156633591307,0.09135812676327104,0.34934659698096004,0,0,0
0.2769400087957865,0.0,1.1381941886303086,5,0,2
4.877974333925414,2.6729375015888586,1.458664241642316,4,3,1
7.079068727338889,4.127065848050038,2.3778364684189306,8,5,3
3.783911058736381,1.2396392351829402,1.85120363661195,1,0,1
3.682914563620256,2.1791670355984607,1.2774538074894726,1,3,1
5.453189283974505,2.3551673452992823,2.642066723941455,11,3,3
4.415402970484937,1.692788237776079,0.9252392921074655,4,8,1
0.020940464898393324,0.046061563840062214,0.46243663392826595,0,0,0
0.09811826487875759,0.06471243994491493,0.5394579985484219,0,0,0
0.0987486520627428,0.030122746503302936,0.48149023505787814,0,0,0
5.8468367446468035,4.2084356537378484,2.245711117582476,10,4,3
0.2420478908800328,0.013351339355842054,0.7167254965327502,7,0,2
0.07120908796776601,0.05540114716782844,0.5124752099663934,0,0,0
3.2194282934014473,2.899869145863549,1.0926530378803674,1,3,1
0.3945118900472334,0.06651575331114698,1.041589113950459,12,0,2
0.36941359433717647,0.0,0.7774969687973415,5,0,2
3.7274050789916204,2.704522983206045,1.4988262472114764,3,5,1
7.062877687909321,3.9181532473305567,1.4914617203098295,6,2,3
0.22467600098977417,0.07982951893431649,0.632072707568847,1,0,2
5.658942349776467,4.327998668616476,2.803418023886285,21,3,3
2.7287305833225193,1.5014698363183687,1.2112503495242033,4,3,1
4.509207783301197,3.466562089983516,1.7250248362451355,8,5,3
2.986872753635717,1.1888396933531173,0.9323745223245223,0,1,1
6.1175896772425915,2.8937491462685783,1.8855731402980749,12,6,3
0.10339277552637018,0.03529597930473507,0.4408981544266568,0,0,0
0.23068845731703824,0.05317844016293283,0.9179275817552273,5,4,2
0.06499395925304134,0.05836411511775945,0.5081988813824719,0,0,0
4.5509064663315515,3.128162232223217,2.791424291314171,10,4,3
0.21485281212466326,0.04608873872014723,0.944737645410514,6,1,2
1.8868932681682322,3.857879836201937,2.3808915637202173,17,6,3
0.18596889531036484,0.06774159552892574,0.5295511691590339,0,0,0
0.16392259313036495,0.048023095975213884,0.606014381867127,0,0,0
4.10950989621244,2.1265918478496495,1.6246990117615818,1,1,1
4.310913772615696,2.363435261872468,1.1628296625231347,3,4,1
7.2784887590467005,5.7952516344591825,1.1622946856113545,7,3,3
5.438425323721038,5.473339807920597,1.8530540211965112,4,7,3
3.0402586049369607,2.3412446046303184,1.5767352756979096,1,1,1
0.13794846102466338,0.007999469846967519,0.5504287853384272,0,0,0
3.238219277657293,2.423964376677641,1.3143049647341631,1,6,1
0.14620135096034506,0.042553618941241544,0.4895032292436376,0,0,0
5.958166234328065,2.781086130490557,2.0636290740465366,10,2,3
0.43224586416082766,0.1121938149335162,0.6223371916474268,5,0,2
0.09748809452754316,0.0765159329508438,0.5728518643514536,0,0,0
4.398726774013644,1.0678650813717638,0.8469660897084456,0,3,1
0.21052615007956757,0.003677122740622471,0.4368348475486356,1,0,0
0.06490041560966223,0.03950865972465899,0.4600534509527147,1,0,0
0.10802869905249324,0.03771353711807411,0.407411009610885,0,0,0
0.1340976485647482,0.059641334546707725,0.34899587880147476,0,0,0
0.21467740192424234,0.12571582172664136,0.6383107140539119,5,1,2
0.12183692758667548,0.024600028052122483,0.698363365243602,0,0,0
5.496667744039314,4.368628143695086,2.1172948495980144,4,0,3
0.3725789264832387,0.07485845530906861,0.7875039337995048,7,1,2
3.1187627127271265,2.0658750548736458,1.8055873530101434,2,1,1
0.08039459234339212,0.0669686176441057,0.48848903060767607,0,0,0
0.17887818016999363,0.14337138456734805,0.6219417224839595,4,0,2
2.794683276084152,2.3729282590492886,1.8936623980804597,0,1,1
2.7397155613784063,1.561322132422553,1.3500112508374094,2,3,1
0.3112567255270782,0.08858172036791845,0.6680944650730403,8,0,2
0.321706958064803,0.15784259811134554,0.6530095454456479,6,0,2
4.263668149718995,2.091727113236116,1.5921928061209014,3,3,1
0.16288060038334096,0.12034478786481502,0.5876998024730655,5,0,2
0.3675081840812194,0.05042182199766422,1.0085297051874396,1,1,2
2.793298097348009,4.425076080563471,2.3323384793367996,10,4,3
0.3744960810949405,0.10599741585819443,0.7826299707497041,5,2,2
2.7776525953849704,2.163796365571479,2.0825238366155108,2,2,1
0.29407682484579956,0.09153733570861931,0.7817350023887062,3,0,2
0.39831371013056566,0.042642231126058354,0.9664109756055079,4,0,2
6.294764749198851,3.6933010282876517,1.903747377485722,6,6,3
3.4254073229919237,1.6267183238650444,1.2097030715134436,0,0,1
0.17506668259777436,0.021863699810049236,0.5306450862963341,0,0,0
3.8353172563973077,1.3479984110816812,1.455848505645469,1,4,1
2.7134239130757423,5.942143434476767,2.4196876426464824,9,4,3
0.2947018460103298,0.06108530093710676,0.8206537008760163,8,0,2
0.3416148180519291,0.10029120289616385,0.6495007934938768,4,1,2
0.06582025561309116,0.15988396122667548,0.49680860926194714,5,0,2
0.11118939758194493,0.030709244101796176,0.5380778071365052,0,0,0
0.40930998828254234,0.0,0.5895983684421905,7,1,2
0.13109049811085982,0.031674517988725504,0.5308009902217341,0,0,0
6.078493138437699,3.8280487858444685,1.6251519928272373,8,1,3
0.13226879747925738,0.05183504968896746,0.4822404005241261,0,0,0
4.2817352080662,4.516543192270216,1.6324906521285247,7,4,3
4.067972497742984,4.340532657256883,3.6263439003627482,6,8,3
0.08181938938930722,0.03529393078636096,0.5555941451645843,0,0,0
0.4256725201843361,0.05584563724945032,0.30943452906240526,4,0,2
0.02890946666290782,0.07650864218190156,0.4917746300328547,0,0,0
0.12159612723369703,0.05002651377468815,0.49420494582372826,1,0,0
0.09696695930926896,0.022687651916197014,0.4093097125277939,0,0,0
5.161266115927746,3.9087713538171633,1.8291551838056326,7,4,3
7.98152717748627,5.680968209972512,1.9008035738825229,10,0,3
8.581642741021295,4.951349010898195,1.6635973217080673,2,5,3
5.595717185720181,3.767190310685959,1.7457939997275522,3,2,3
0.38230113569242724,0.09129161673595068,0.8563664968109643,9,1,2
0.31109150976333844,0.07341872059113733,0.7093999094643237,5,2,2
2.3218203126657233,2.215423002584873,1.763792187812693,2,1,1
0.07411943504819143,0.04440379315245988,0.3382199386184663,1,0,0
0.23807238307132095,0.10631092338100531,0.9830636630848755,6,0,2
6.9626762329081,3.4879833959465443,1.710805894434251,8,5,3
3.6131456237444755,5.602554960270294,1.5068801238135465,13,4,3
3.119951485634052,3.248951990717729,1.3142472577287299,10,4,3
8.26949849988285,3.0739264276552145,2.5981829388155435,11,6,3
0.2249715046781347,0.10712498738930011,0.5932297380089049,7,0,2
0.4846396505412499,0.03142904003778697,0.6432029353478851,6,0,2
4.9286790934586815,2.155718017234376,0.6243931499149282,6,5,3
4.883135646778152,2.436045097766892,1.8703370936294073,2,2,1
4.557503362088603,3.6886464750282912,1.3828539065897734,6,0,3
5.006147240774947,2.2526945058660686,0.8528889824329949,5,1,1
4.607940516858036,3.5861454305125187,1.9503887390590997,9,4,3
4.44563342756763,1.7213593451927234,1.000893006541085,3,2,1
2.663805149295829,1.7974944642746513,1.1823425973426016,0,0,1
0.21839908347919823,0.1804095753145012,0.9358905344303619,3,0,2
3.163455078790889,1.6281500415474084,1.340162036075866,1,1,1
0.343277677836605,0.0590495941770453,1.0582424918083133,5,0,2
1.8631981356892084,2.3433877445238323,1.72439861958816,1,0,1
0.3783741480163779,0.0,1.0229583009922956,5,0,2
5.3374527245897605,3.571719388007906,2.269736284437785,6,3,3
0.20066454815666238,0.08628443449875817,0.9318597973566487,7,1,2
0.22287602007506002,0.10357059269576566,0.8932666590827222,1,0,2
0.08391824743913087,0.08840735004288522,0.6221294945685149,0,0,0
4.970526827513962,3.0862711049853915,0.6117148021960754,6,5,3
0.37531566108861997,0.16318217951843306,0.666426578189124,7,0,2
0.029624415264108944,0.029955659621465507,0.3681031501697489,0,0,0
2.9583792366908126,2.1960222519342527,1.3838747266575182,2,2,1
5.262473164869612,2.0935344689882998,1.5715674211918642,3,5,1
4.312521600847849,5.294306841586699,2.5498774743795254,9,3,3
7.10996725265232,3.7456877442491736,2.289648339348468,10,7,3
2.706865336386063,1.7932343705953349,2.10327091062403,0,4,1
6.252005503026993,4.536753642022405,2.1150979007666284,11,3,3
2.3605717223703016,4.251630972721319,1.194114532161124,4,6,3
4.118860330144635,1.211385181933939,1.209979641036989,2,6,1
0.18472658488603594,0.11740087619063425,0.8594433385774615,4,0,2
0.2482783251290897,0.17860631682360725,0.8712455092672624,5,0,2
0.30444968357120367,0.06416176736422195,0.707988285134794,5,0,2
5.175636293845562,1.6365025871414716,1.2078098867252698,0,1,1
0.03998517964721119,0.0,0.5972056965739722,1,0,0
0.05158277725681824,0.04696571132845542,0.6278575167939374,2,0,0
3.3464993044302163,1.8564588984424955,1.552310276330491,2,3,1
4.4937402628679575,1.9443227988072445,1.6098982450623232,0,2,1
7.839658900527194,2.829299145838311,3.025358017514284,8,3,3
4.050565581925528,4.901468378771247,2.4087283167932103,7,3,3
0.10105019208163796,0.06628303524236534,0.47396909587285624,0,0,0
0.11252464251729383,0.03184487639706159,0.7275825427647638,0,0,0
5.177239592974457,2.314542704507,1.2388071627100001,1,2,1
5.471643863962017,5.023419591377692,1.4160576419824988,12,2,3
0.1584794996213887,0.05610486253062706,0.4989534870947271,0,0,0
0.18372462166737688,0.04971802068186657,0.5244957093172004,1,0,0
4.261275338468817,4.544583888314168,1.8983300274800086,9,3,3
0.22231884709957653,0.0070615221773996095,0.6716664907506195,4,1,2
4.371724424184136,1.615872339804115,1.0805705955954374,3,2,1
4.774653124038341,2.3438819242808844,1.5924385009609514,1,2,1
0.44391165341989663,0.038156188108297295,0.7254206721186827,3,0,2
5.3342048158556,2.689905063436979,1.942622917446472,9,5,3
3.457175620924481,2.213838385504965,1.572323692921744,2,1,1
2.374903672976971,1.788899657597628,1.6096295528474127,2,4,1
4.118407215744135,2.4746286509264546,1.157255430564473,0,3,1
2.8994933645860366,2.544689918077304,1.6438062776455507,0,1,1
0.2936264279433348,0.11895235156782202,0.7450207242395762,4,0,2
5.519430557824119,3.275778041618593,1.6197976329337855,5,7,3
0.03895781750144889,0.044098201715241876,0.7394361900582451,0,0,0
0.16594457054593348,0.13068829969035692,0.8707593015983979,6,5,2
0.3889190169354164,0.08676416158863691,0.8894988672514497,4,1,2
6.172063405321605,5.4384730953726015,2.1361859155649663,8,4,3
0.2689543537117934,0.0,0.6062548890027261,3,0,2
0.27295831065379267,0.13629083790904695,0.5407901520787262,7,0,2
0.43309509358228215,0.1178283438788099,0.945206633085576,6,0,2
3.885446719341212,3.8290819460115166,1.7909120727115257,7,4,3
2.375834015238066,1.2957842548158196,2.0819074328185154,1,1,1
3.90754692524262,3.2273285082993888,3.6047643456801906,13,2,3
0.11502371798054142,0.05392481881333441,0.6677115870186872,0,0,0
3.964320560826665,1.6899885254616442,1.7648774416760256,3,2,1
5.083970902525935,3.5060149974744657,1.9272310647217892,5,3,3
0.06736880103488047,0.028787898672067984,0.28462694262085386,0,0,0
4.354903922636402,1.5839647661336016,1.4055118762635765,3,1,1
0.24942851384400255,0.13865266530229892,0.6138793936677513,8,0,2
0.13909114358886554,0.034304761837445935,0.5123479809164594,0,0,0
7.124182782015287,1.973784515536376,2.1976166344612937,9,10,3
2.039697564790777,2.3245466921937505,1.644878983553276,0,1,1
0.2549691006515237,0.18042771183693282,0.6299661822935969,3,1,2
0.3662753457754214,0.09718419175267615,0.5152172318705914,3,1,2
5.115413806252541,4.802441194017797,1.0998783560873042,6,4,3
0.10202958456019412,0.05615225336378393,0.6582116751303567,0,0,0
0.32130043158716887,0.16778343291136444,0.6973975582133164,5,0,2
0.11301402532914431,0.06935652048050409,0.5397046669882399,0,0,0
0.04149434869703203,0.03950675185866394,0.7779963624223556,0,0,0
0.35122753415777297,0.1278007857129023,1.0776644409175775,2,0,2
5.30629273455453,5.250858228007067,1.6890725687581587,9,1,3
0.29969575125671927,0.1550463960833091,0.8777272128124531,3,1,2
1.9292555754050484,4.038943916566476,2.2235003088149883,6,8,3
0.49443303158147733,0.04387053620194462,0.7934966315216043,2,0,2
3.2841692445638455,1.9638536701427571,2.1026728257288383,3,3,1
5.962043485696384,3.7972487099594256,1.3300366718365928,9,2,3
0.13291872385747305,0.08067125618354767,0.7739461649425663,8,1,2
4.571561495902755,3.3612272956378226,1.797495967453835,8,4,3
3.738498925673054,1.883461403974589,1.5114253517158478,3,0,1
0.0522096490899388,0.15882758166640348,0.8177120262206966,4,0,2
6.072752389244474,1.0941800764408063,1.3777018264302194,2,4,1
0.0998312771294524,0.059452606916868114,0.3629973372635571,0,0,0
2.5347859232494523,2.0478037720562887,1.4164005685726238,3,3,1
2.9661553561850815,2.495926850253929,1.498061521776288,2,2,1
0.2994207110764775,0.13952664150888888,0.8256652168116804,6,0,2
0.19505953428765038,0.04152802836543646,0.4051047172231322,0,0,0
0.2190445484202308,0.029346193644867957,0.9808941325914673,6,1,2
0.1305838144420434,0.05779228354741808,0.4728685021931702,0,0,0
3.8838671173176778,4.2820392966004395,2.2639453296117513,11,3,3
3.516442206773708,4.15424273563819,2.312186231041782,5,3,3
3.0182829490644743,2.2629720903124,1.2870242601143806,2,1,1
0.15162326302755735,0.046983245768666096,0.3517015568017582,0,0,0
4.076767294504611,4.467670622582004,1.4924182853717287,9,5,3
3.064289167615263,2.2934009253678274,1.1559650704120352,1,2,1
2.761261274695072,2.0734961421442777,1.0668844891214837,3,5,1
3.2994288193442314,2.178238552334746,1.6896454889072319,1,2,1
0.05003488838525447,0.044052478415137875,0.3746493987628238,0,0,0
3.955031382554721,2.7003771307795352,2.254762571849673,8,4,3
5.730917821771229,3.5521019697474334,2.0915277597103246,10,4,3
0.5384644978371872,0.0735194304873766,0.9391147026831401,9,0,2
6.62271365304237,4.01528091323631,2.9782242974336324,3,1,3
2.9361516681401403,1.692343058963146,1.6307838971698012,0,4,1
0.30832130362721144,0.14284926739169945,0.6223147401850402,7,0,2
2.5341732291040358,2.9083966183311865,1.8801820938955145,1,2,1
5.452944553999506,1.8644424258190453,1.2265717687386108,5,4,1
2.895970114525229,2.7461322547375295,1.345672254521477,0,3,1
6.550556629864564,3.2511854047813564,3.094666541057995,6,5,3
0.357650995275608,0.07207351386494328,0.40888413555654624,4,0,2
2.124914766832915,1.9539170945892617,1.6103458705331595,2,4,1
5.625949497698701,1.4746137519576976,1.6610342190102174,5,2,3
0.15999407367757548,0.12293617712053148,0.7418211110553063,4,0,2
0.12910045878880172,0.1058608628036469,0.8327907780422926,6,0,2
0.11807517626030509,0.037088558559292106,0.3823355056099947,0,0,0
2.395548172145004,1.7826325159379044,1.4396736193198896,3,1,1
4.565967769446412,1.36613746666891,1.9036830528594226,11,2,3
7.355898073553172,2.6921046460245206,2.424319872091653,8,3,3
5.985485370356299,3.8537219426428226,2.2545623521793687,6,4,3
0.1690045677073726,0.04928348842587074,0.4138950327834424,0,0,0
4.335333435364835,1.4316534405395924,1.8881800569317142,3,1,1
2.277249721261825,1.5560185316991892,1.6056034773272594,1,4,1
5.7689916116594535,2.230614130749399,1.3563923433182428,2,2,1
0.09664108549753224,0.06579839444361704,0.39366455001696815,0,0,0
4.038211605492258,2.0773242716183127,1.2181171448706452,1,4,1
0.22619815601174992,0.08243599165749967,0.9183967497223561,5,2,2
1.7234750813290836,4.270520028266276,2.3272435951061268,6,6,3
3.3691816342334278,2.645821987763461,1.9021072102892647,7,4,3
5.5218093858490915,4.168536721709961,1.6019349822047402,5,1,3
0.20735061571239782,0.11463800104574215,0.6913212540350655,3,1,2
0.09508301866026252,0.0469951402240348,0.3789839056585842,0,0,0
0.34631529635379704,0.08826195355671702,0.826972676041385,6,0,2
0.1474777067720662,0.08217561711468747,0.503175945658145,0,0,0
4.101499169546921,4.2952004588421815,2.3861358754939594,7,3,3
0.3225613467458554,0.061164933695013274,0.6622989533858452,6,1,2
3.5770786113814936,2.0803427490628263,1.1715923867917886,2,0,1
2.000141060719579,2.174586259906003,1.785105551109973,5,2,3
1.974814563337802,2.3916923620771198,1.4208515308798102,2,3,1
6.435168822498617,3.7635545925631315,1.4788352551052015,2,5,3
0.2664286043611607,0.0377465873008076,0.7681495386372368,5,1,2
2.1054715621345235,1.4732654829633616,1.5239570507307911,1,2,1
0.10488380492744159,0.060696346726918204,0.4511113880956309,0,0,0
0.31379021161097687,0.1453881998984627,0.7939056985151682,9,0,2
0.11386884689790959,0.07148666009540489,0.3374507729800167,0,0,0
0.06937813126797811,0.05946076564320431,0.5385970092568876,0,0,0
4.015373103954281,4.358981839967531,1.4895063615125586,6,4,3
0.2912271883701378,0.11664613623014855,0.7793385966667005,5,0,2
0.23323012398511134,0.09054968139258084,0.6312070418745614,5,0,2
0.0889373188207114,0.026412617567347658,0.6352800534896725,0,0,0
3.8070030600053615,1.7380784148433024,1.8698185026204852,1,2,1
2.5288101308620083,1.6941160689036403,1.3981992466751818,1,1,1
3.3925551182057507,2.397617124628591,1.4230933071440561,1,6,1
0.0972115461171147,0.04955442041632574,0.4668647700912151,0,0,0
0.19823625664581948,0.03350971676944653,0.4963410025657069,0,0,0
4.02051249662828,1.7619911262005283,0.9475303150546319,0,2,1
0.11878490091728361,0.062137011864313425,0.45597407956135994,2,0,0
3.5837514548120137,2.0036107428917074,1.5736107356923505,12,5,3
1.3903760157935334,5.527312540140311,2.7892562695363727,8,4,3
6.487840030139429,4.724176034055638,2.174865954217749,8,1,3
5.464604130372784,5.672580678432801,2.486248882223594,8,4,3
0.053788342786584786,0.08219041331551946,0.5314338683131431,0,0,0
0.12504585938121904,0.019613078490463155,0.5504581814477391,0,0,0
0.24198825371539873,0.0732688952351944,0.5635198330194529,3,1,2
4.617933822727152,2.8061557639517742,1.2059058762148207,3,3,1
3.933063946741319,1.6819007793989358,1.6721303283433753,1,4,1
5.765833064860174,3.4506474536267935,1.6308787112306349,9,2,3
0.2967627213615455,0.03577172749609668,0.814193163118909,5,0,2
0.25351996706839064,0.1333696577335406,0.7055820955141313,17,0,2
0.28932202413460345,0.12652853202384867,0.6138343581122048,5,0,2
3.2846117111399233,1.4399574337372327,1.0063463264623962,0,0,1
0.22848704285407312,0.10767151932573259,1.12506806242502,1,0,2
0.11153504528593418,0.06246814276559831,0.5660459952351551,0,0,0
3.3851867211569227,3.582827379804224,2.427660161813945,3,6,3
4.732204237413911,2.2783589883167092,1.5192146535053106,3,2,1
0.28827036277701007,0.11182477488241277,0.6890930795340738,6,0,2
0.21110029916177953,0.13970464911120212,0.5232582657873093,7,2,2
3.6522693758075,2.440873200380006,1.5702582454494616,2,2,1
4.203409082291891,4.905221030362718,2.217820813131637,3,6,3
0.09343715164538477,0.04960252729263377,0.6992036635959309,0,0,0
3.092984108193229,1.6710507557126295,1.1472796659999116,1,3,1
5.655756395294263,4.363104522140014,2.1536082939269305,10,6,3
4.03080158367273,2.260397152846376,1.4029052865872518,4,2,1
7.317349657186501,3.7004789128089457,1.6327815467207107,7,5,3
6.7944005598386354,3.8847275132248074,2.110263952925528,3,7,3
0.08214853995966953,0.06239477569405738,0.6395434082199185,1,0,0
0.12536090797850644,0.14860935349090465,0.9449651121170819,4,0,2
0.08153614303768984,0.06741493289176807,0.5306134553102755,0,0,0
2.9133054112381274,1.5117872301342008,2.0099228226595924,0,4,1
0.23124775775042392,0.06050255715501027,1.0021201705767138,4,1,2
7.73061597410039,3.8081288396753425,1.5792922753101273,6,3,3
0.4859647493603614,0.15463688133715384,0.6070112747950764,7,0,2
8.269583553572811,3.6005460521984745,1.7102682902671904,8,3,3
5.375229513171183,4.898116150669673,2.5535553969212303,9,1,3
0.31626730715603957,0.08083926856488274,0.4614265351598075,4,1,2
2.976295717110475,0.8145573133467809,1.2952379861539363,2,2,1
3.0033489478717534,1.6184468232772622,1.2588526055271765,2,2,1
2.6202826386154436,2.8413237970066487,1.3642727205572875,2,3,1
4.001129276064576,1.855670919660385,1.4398665051968325,1,1,1
0.3761628464146387,0.058954923657195346,0.22247722997077612,9,1,2
0.09761443219290102,0.04871631677422362,0.5392913510548216,0,0,0
3.0308692838725375,2.5590842741869873,1.406360589737614,0,2,1
0.14248010485105123,0.03146603382305378,0.40817878334902086,0,0,0
0.08624741514241781,0.011754900491604464,0.6515444808352248,1,0,0
0.2398212491139385,0.03661616115371699,0.9918347250190649,5,0,2
3.607525000430799,2.166529217533524,1.4762633332846473,0,1,1
3.6143087530592477,2.913323539655969,0.94154599180224,1,3,1
0.1308502974788349,0.10098019417435444,0.5126459219060691,0,0,0
0.4518020034046745,0.0,0.8652041613255189,7,0,2
0.17555774651236739,0.04487438351496855,0.42629706388473027,0,0,0
2.7335228071811866,7.045918952584575,2.0396650474022793,8,2,3
3.934068487183177,1.974302536403738,1.6064318605884025,1,5,1
3.1474069029355927,2.048433016237938,1.2627979080232217,1,1,1
3.301330866177097,2.1565715115667663,1.6584809816745316,2,3,1
4.1314186062724065,1.6018549055039548,1.1025416088449282,0,1,1
0.18036727880099965,0.023344452050407007,0.47188359575354427,0,0,0
4.894072615101008,4.23630278284922,0.772250410552844,12,11,3
5.641787163932347,3.0167121704731974,1.6961986611594695,4,5,3
3.718402687146675,2.36045681527355,2.319074169584404,10,3,3
0.13164659088777556,0.030405575505663866,0.4368562972516817,0,0,0
3.596176512918513,3.6590631816577877,1.82752325383462,11,1,3
3.6485479035926387,1.2465388504309933,2.0390260396279474,2,2,1
4.761003127732026,3.7533940779285047,1.6790777509047778,5,3,3
4.006915720136311,1.980869358767922,1.26726420320622,3,2,1
4.216075392207322,3.9801783137723583,1.800668914321241,11,3,3
4.446618308330437,1.7494114315234826,1.238221642078154,0,5,1
0.4127936159993822,0.1159331546087853,0.982842600196661,2,1,2
0.1346739455956997,0.03876315801296602,0.40995515386219733,0,0,0
0.40018571940538017,0.04394589710333074,0.9555674328011712,8,1,2
0.1644366514987117,0.09346474405983925,0.4732095816716462,2,2,2
0.3055212353600386,0.12781354293169458,0.8210293968049128,5,2,2
0.0669106767615806,0.08108320841429549,0.5179914369546417,0,0,0
0.08815906966299956,0.06770462965977983,0.44929913407299443,0,0,0
0.18382186561376415,0.0840502931625921,0.44669095979841666,0,0,0
0.1286028720857072,0.04102914326944278,0.46734641474654287,1,0,0
0.43035636343644335,0.12185108105714847,0.647912052305163,2,0,2
0.04775954029894833,0.04474680959367665,0.4449412932999293,0,0,0
3.901118193696908,3.3270104846989215,1.714153239386205,8,3,3
0.13045690604535887,0.04004858323229586,0.5741822294390126,0,0,0
5.242009648621004,5.508408405001482,1.6699450849137887,6,3,3
0.3319267520795661,0.12354439078770094,0.8820844549810136,4,0,2
5.648706293937051,2.3092311961941094,1.2493196277936764,0,6,1
0.16668044312084027,0.09646097250497902,0.7017570750348506,6,0,2
2.8537576758534056,2.7521064503426147,1.797037436067845,1,3,1
0.1700799296473215,0.011012564893551534,0.394119985175218,0,0,0
0.11608489030980068,0.029682423460200436,0.44142072765513096,0,0,0
0.04987353176810956,0.03973607270973208,0.5894910556026826,0,0,0
3.633565415535978,2.576584849227422,1.7495199415044531,0,3,1
0.40339758172966206,0.05671306358015285,0.4595551877809971,4,1,2
3.818045655306151,3.0568997708859533,1.491889632980056,3,4,3
0.07187666120528663,0.03254077819092599,0.4835758014967968,1,0,0
0.26498270753165254,0.21234365591882745,0.7557354130956859,4,2,2
3.584972962635827,1.7051203796664323,1.5782118485913825,1,2,1
0.19476279775640515,0.2267692505841008,0.752491297806085,5,1,2
6.198175055385253,3.4288923393806527,1.6353583098036544,7,3,3
5.3136731089706615,4.695576353400086,2.594753469798288,10,7,3
0.07279429989429037,0.05135677027833876,0.40206997697173646,0,0,0
3.5415418405638945,1.9705368227384743,1.7838731014845943,2,0,1
4.225418827157766,1.8100460167297114,1.557906639815383,0,3,1
0.23886199790263052,0.06380912361752787,0.6366437043478894,7,0,2
4.592959110896668,1.0781235206036852,1.3164513549780292,1,3,1
8.563831538115986,5.533609692506332,0.5769028841822528,13,3,3
6.208407173188402,3.7388109606814357,1.6376981312371348,10,6,3
4.683201681820543,5.161458936957513,1.9095795542351628,9,3,3
0.13201007585112878,0.12797734671511876,1.027315340828826,4,0,2
4.05012848121788,2.497207210045119,1.330334171279273,2,3,1
4.584477524857288,2.3589231144981335,1.6028560397344944,2,1,1
3.275272694962811,3.5777685826673733,1.8702933489586777,8,3,3
0.10475367467066932,0.21459796634679895,0.7363321621877776,3,1,2
0.40230098842164375,0.1291840999948033,0.7242044908249592,6,2,2
0.03359069755507847,0.025085652471072313,0.6623884992811152,0,0,0
2.888394853795415,2.7121417071369285,1.543798774293792,0,2,1
5.733115917132176,1.5934379530768068,2.0576407906741547,0,3,1
3.5292084796490846,3.4887444710667213,2.036849140240989,10,2,3
